id,date,season,status,home_team_score,visitor_team_score,home_team_name,home_team_id,visitor_team_name,visitor_team_id
473758,2021-12-05,2021,Final,102,90,Toronto Raptors,28,Washington Wizards,30
473760,2021-12-05,2021,Final,118,108,Houston Rockets,11,New Orleans Pelicans,19
473759,2021-12-05,2021,Final,127,130,Atlanta Hawks,1,Charlotte Hornets,4
473765,2021-12-06,2021,Final,103,114,Detroit Pistons,9,Oklahoma City Thunder,21
473770,2021-12-06,2021,Final,90,102,Portland Trail Blazers,25,LA Clippers,13
473769,2021-12-06,2021,Final,126,95,Golden State Warriors,10,Orlando Magic,22
473761,2021-12-06,2021,Final,110,121,Minnesota Timberwolves,18,Atlanta Hawks,1
473768,2021-12-06,2021,Final,112,104,Milwaukee Bucks,17,Cleveland Cavaliers,6
473767,2021-12-06,2021,Final,116,110,Indiana Pacers,12,Washington Wizards,30
473766,2021-12-06,2021,Final,124,127,Charlotte Hornets,4,Philadelphia 76ers,23
473762,2021-12-06,2021,Final,108,104,Phoenix Suns,24,San Antonio Spurs,27
473763,2021-12-06,2021,Final,109,97,Chicago Bulls,5,Denver Nuggets,8
473764,2021-12-06,2021,Final,90,105,Miami Heat,16,Memphis Grizzlies,15
473772,2021-12-07,2021,Final,99,102,Dallas Mavericks,7,Brooklyn Nets,3
473771,2021-12-07,2021,Final,109,121,San Antonio Spurs,27,New York Knicks,20
473773,2021-12-07,2021,Final,117,102,Los Angeles Lakers,14,Boston Celtics,2
473777,2021-12-08,2021,Final,114,120,New Orleans Pelicans,19,Denver Nuggets,8
473786,2021-12-08,2021,Final,114,111,LA Clippers,13,Boston Celtics,2
473785,2021-12-08,2021,Final,142,130,Sacramento Kings,26,Orlando Magic,22
473784,2021-12-08,2021,Final,104,94,Golden State Warriors,10,Portland Trail Blazers,25
473776,2021-12-08,2021,Final,96,104,Memphis Grizzlies,15,Dallas Mavericks,7
473782,2021-12-08,2021,Final,109,110,Toronto Raptors,28,Oklahoma City Thunder,21
473780,2021-12-08,2021,Final,122,102,Indiana Pacers,12,New York Knicks,20
473781,2021-12-08,2021,Final,104,136,Minnesota Timberwolves,18,Utah Jazz,29
473775,2021-12-08,2021,Final,106,110,Charlotte Hornets,4,Philadelphia 76ers,23
473778,2021-12-08,2021,Final,116,119,Detroit Pistons,9,Washington Wizards,30
473783,2021-12-08,2021,Final,114,104,Houston Rockets,11,Brooklyn Nets,3
473779,2021-12-08,2021,Final,113,104,Miami Heat,16,Milwaukee Bucks,17
473774,2021-12-08,2021,Final,115,92,Cleveland Cavaliers,6,Chicago Bulls,5
473789,2021-12-09,2021,Final,96,118,Philadelphia 76ers,23,Utah Jazz,29
473787,2021-12-09,2021,Final,108,95,Memphis Grizzlies,15,Los Angeles Lakers,14
473788,2021-12-09,2021,Final,123,111,San Antonio Spurs,27,Denver Nuggets,8
473796,2021-12-10,2021,Final,111,90,Phoenix Suns,24,Boston Celtics,2
473794,2021-12-10,2021,Final,106,123,Minnesota Timberwolves,18,Cleveland Cavaliers,6
473795,2021-12-10,2021,Final,109,93,New Orleans Pelicans,19,Detroit Pistons,9
473792,2021-12-10,2021,Final,124,123,Charlotte Hornets,4,Sacramento Kings,26
473793,2021-12-10,2021,Final,114,123,Houston Rockets,11,Milwaukee Bucks,17
473798,2021-12-10,2021,Final,106,93,Indiana Pacers,12,Dallas Mavericks,7
473791,2021-12-10,2021,Final,90,87,Toronto Raptors,28,New York Knicks,20
473797,2021-12-10,2021,Final,105,113,Atlanta Hawks,1,Brooklyn Nets,3
473790,2021-12-10,2021,Final,95,116,Oklahoma City Thunder,21,Los Angeles Lakers,14
473799,2021-12-11,2021,Final,98,123,Washington Wizards,30,Utah Jazz,29
473802,2021-12-11,2021,Final,102,93,Philadelphia 76ers,23,Golden State Warriors,10
473805,2021-12-11,2021,Final,113,106,Memphis Grizzlies,15,Houston Rockets,11
473801,2021-12-11,2021,Final,112,127,San Antonio Spurs,27,Denver Nuggets,8
473804,2021-12-11,2021,Final,117,103,Cleveland Cavaliers,6,Sacramento Kings,26
473800,2021-12-11,2021,Final,106,104,LA Clippers,13,Orlando Magic,22
473803,2021-12-11,2021,Final,118,92,Miami Heat,16,Chicago Bulls,5
473806,2021-12-12,2021,Final,104,116,Detroit Pistons,9,Brooklyn Nets,3
473810,2021-12-12,2021,Final,112,97,San Antonio Spurs,27,New Orleans Pelicans,19
473808,2021-12-12,2021,Final,97,112,New York Knicks,20,Milwaukee Bucks,17
473811,2021-12-12,2021,Final,111,116,Portland Trail Blazers,25,Minnesota Timberwolves,18
473807,2021-12-12,2021,Final,84,103,Oklahoma City Thunder,21,Dallas Mavericks,7
473809,2021-12-12,2021,Final,106,94,Los Angeles Lakers,14,Orlando Magic,22
473807,2021-12-12,2021,Final,84,103,Oklahoma City Thunder,21,Dallas Mavericks,7
473820,2021-12-13,2021,Final,126,132,Atlanta Hawks,1,Houston Rockets,11
473816,2021-12-13,2021,Final,120,96,Dallas Mavericks,7,Charlotte Hornets,4
473813,2021-12-13,2021,Final,111,95,LA Clippers,13,Phoenix Suns,24
473812,2021-12-13,2021,Final,126,91,Memphis Grizzlies,15,Philadelphia 76ers,23
473818,2021-12-13,2021,Final,117,103,Boston Celtics,2,Milwaukee Bucks,17
473814,2021-12-13,2021,Final,100,102,Indiana Pacers,12,Golden State Warriors,10
473817,2021-12-13,2021,Final,124,101,Toronto Raptors,28,Sacramento Kings,26
473819,2021-12-13,2021,Final,105,94,Cleveland Cavaliers,6,Miami Heat,16
473815,2021-12-13,2021,Final,113,107,Denver Nuggets,8,Washington Wizards,30
473821,2021-12-14,2021,Final,133,87,Chicago Bulls,5,Detroit Pistons,9
473823,2021-12-14,2021,Final,131,129,Brooklyn Nets,3,Toronto Raptors,28
473824,2021-12-14,2021,Final,107,111,Portland Trail Blazers,25,Phoenix Suns,24
473822,2021-12-14,2021,Final,96,105,New York Knicks,20,Golden State Warriors,10
473825,2021-12-15,2021,Final,115,131,San Antonio Spurs,27,Charlotte Hornets,4
473828,2021-12-15,2021,Final,96,101,Philadelphia 76ers,23,Miami Heat,16
473826,2021-12-15,2021,Final,104,107,Dallas Mavericks,7,Los Angeles Lakers,14
473830,2021-12-15,2021,Final,114,99,Milwaukee Bucks,17,Indiana Pacers,12
473835,2021-12-15,2021,Final,119,105,Sacramento Kings,26,Washington Wizards,30
473831,2021-12-15,2021,Final,99,111,Orlando Magic,22,Atlanta Hawks,1
473833,2021-12-15,2021,Final,107,124,Denver Nuggets,8,Minnesota Timberwolves,18
473832,2021-12-15,2021,Final,110,113,Oklahoma City Thunder,21,New Orleans Pelicans,19
473827,2021-12-15,2021,Final,124,103,Utah Jazz,29,LA Clippers,13
473829,2021-12-15,2021,Final,124,89,Cleveland Cavaliers,6,Houston Rockets,11
473834,2021-12-15,2021,Final,103,113,Portland Trail Blazers,25,Memphis Grizzlies,15
473838,2021-12-16,2021,Final,103,116,Houston Rockets,11,New York Knicks,20
473837,2021-12-16,2021,Final,114,105,Brooklyn Nets,3,Philadelphia 76ers,23
473839,2021-12-16,2021,Final,127,120,Toronto Raptors,28,Chicago Bulls,5
473836,2021-12-16,2021,Final,122,113,Indiana Pacers,12,Detroit Pistons,9
473840,2021-12-16,2021,Final,118,98,Phoenix Suns,24,Washington Wizards,30
473848,2021-12-17,2021,Final,116,112,New Orleans Pelicans,19,Milwaukee Bucks,17
473847,2021-12-17,2021,Final,105,115,Orlando Magic,22,Miami Heat,16
473841,2021-12-17,2021,Final,126,128,Utah Jazz,29,San Antonio Spurs,27
473842,2021-12-17,2021,Final,125,116,Portland Trail Blazers,25,Charlotte Hornets,4
473844,2021-12-17,2021,Final,107,111,Boston Celtics,2,Golden State Warriors,10
473843,2021-12-17,2021,Final,115,133,Atlanta Hawks,1,Denver Nuggets,8
473846,2021-12-17,2021,Final,110,92,Minnesota Timberwolves,18,Los Angeles Lakers,14
473845,2021-12-17,2021,Final,105,124,Sacramento Kings,26,Memphis Grizzlies,15
473853,2021-12-18,2021,Final,119,100,Toronto Raptors,28,Golden State Warriors,10
473849,2021-12-18,2021,Final,90,119,Milwaukee Bucks,17,Cleveland Cavaliers,6
473851,2021-12-18,2021,Final,103,109,Utah Jazz,29,Washington Wizards,30
473855,2021-12-18,2021,Final,114,107,Boston Celtics,2,New York Knicks,20
473852,2021-12-18,2021,Final,104,103,Oklahoma City Thunder,21,LA Clippers,13
473854,2021-12-18,2021,Final,93,100,Brooklyn Nets,3,Orlando Magic,22
473850,2021-12-18,2021,Final,107,116,Detroit Pistons,9,Houston Rockets,11
473857,2021-12-19,2021,Final,131,107,Atlanta Hawks,1,Cleveland Cavaliers,6
473863,2021-12-19,2021,Final,137,106,Phoenix Suns,24,Charlotte Hornets,4
473861,2021-12-19,2021,Final,121,114,Sacramento Kings,26,San Antonio Spurs,27
473860,2021-12-19,2021,Final,100,105,Memphis Grizzlies,15,Portland Trail Blazers,25
473859,2021-12-19,2021,Final,118,124,Brooklyn Nets,3,Denver Nuggets,8
473858,2021-12-19,2021,Final,115,110,Chicago Bulls,5,Los Angeles Lakers,14
473864,2021-12-19,2021,Final,111,105,Minnesota Timberwolves,18,Dallas Mavericks,7
473862,2021-12-19,2021,Final,100,90,Detroit Pistons,9,Miami Heat,16
473856,2021-12-19,2021,Final,117,107,Philadelphia 76ers,23,New Orleans Pelicans,19
473868,2021-12-20,2021,Final,133,118,Chicago Bulls,5,Houston Rockets,11
473865,2021-12-20,2021,Final,99,102,Memphis Grizzlies,15,Oklahoma City Thunder,21
473869,2021-12-20,2021,Final,92,116,LA Clippers,13,San Antonio Spurs,27
473866,2021-12-20,2021,Final,97,103,Toronto Raptors,28,Orlando Magic,22
473871,2021-12-20,2021,Final,103,108,Boston Celtics,2,Philadelphia 76ers,23
473870,2021-12-20,2021,Final,113,98,Golden State Warriors,10,Sacramento Kings,26
473867,2021-12-20,2021,Final,112,102,Utah Jazz,29,Charlotte Hornets,4
473877,2021-12-21,2021,Final,90,108,Los Angeles Lakers,14,Phoenix Suns,24
473875,2021-12-21,2021,Final,114,102,Dallas Mavericks,7,Minnesota Timberwolves,18
473874,2021-12-21,2021,Final,111,97,New Orleans Pelicans,19,Portland Trail Blazers,25
473876,2021-12-21,2021,Final,105,91,New York Knicks,20,Detroit Pistons,9
473872,2021-12-21,2021,Final,103,117,Brooklyn Nets,3,Washington Wizards,30
473873,2021-12-21,2021,Final,125,96,Miami Heat,16,Indiana Pacers,12
473881,2021-12-22,2021,Final,111,101,Boston Celtics,2,Cleveland Cavaliers,6
473882,2021-12-22,2021,Final,126,106,Milwaukee Bucks,17,Houston Rockets,11
473880,2021-12-22,2021,Final,111,105,Chicago Bulls,5,Toronto Raptors,28
473878,2021-12-22,2021,Final,98,104,Atlanta Hawks,1,Orlando Magic,22
473883,2021-12-22,2021,Final,89,105,Sacramento Kings,26,LA Clippers,13
473879,2021-12-22,2021,Final,108,94,Oklahoma City Thunder,21,Denver Nuggets,8
473890,2021-12-23,2021,Final,107,115,Denver Nuggets,8,Charlotte Hornets,4
473889,2021-12-23,2021,Final,104,110,Orlando Magic,22,New Orleans Pelicans,19
473894,2021-12-23,2021,Final,114,108,Portland Trail Blazers,25,Brooklyn Nets,3
473892,2021-12-23,2021,Final,128,116,Utah Jazz,29,Minnesota Timberwolves,18
473884,2021-12-23,2021,Final,117,124,New York Knicks,20,Washington Wizards,30
473895,2021-12-23,2021,Final,110,138,Los Angeles Lakers,14,San Antonio Spurs,27
473887,2021-12-23,2021,Final,95,102,Dallas Mavericks,7,Milwaukee Bucks,17
473891,2021-12-23,2021,Final,113,101,Phoenix Suns,24,Oklahoma City Thunder,21
473885,2021-12-23,2021,Final,118,106,Indiana Pacers,12,Houston Rockets,11
473888,2021-12-23,2021,Final,115,112,Miami Heat,16,Detroit Pistons,9
473886,2021-12-23,2021,Final,96,98,Philadelphia 76ers,23,Atlanta Hawks,1
473893,2021-12-23,2021,Final,113,104,Golden State Warriors,10,Memphis Grizzlies,15
473900,2021-12-25,2021,Final,107,116,Phoenix Suns,24,Golden State Warriors,10
473897,2021-12-25,2021,Final,115,122,Los Angeles Lakers,14,Brooklyn Nets,3
473898,2021-12-25,2021,Final,120,116,Utah Jazz,29,Dallas Mavericks,7
473896,2021-12-25,2021,Final,117,113,Milwaukee Bucks,17,Boston Celtics,2
473899,2021-12-25,2021,Final,101,87,New York Knicks,20,Atlanta Hawks,1
473908,2021-12-26,2021,Final,102,127,Sacramento Kings,26,Memphis Grizzlies,15
473901,2021-12-26,2021,Final,117,112,Oklahoma City Thunder,21,New Orleans Pelicans,19
473904,2021-12-26,2021,Final,93,83,Miami Heat,16,Orlando Magic,22
473906,2021-12-26,2021,Final,96,117,Washington Wizards,30,Philadelphia 76ers,23
473903,2021-12-26,2021,Final,144,99,Cleveland Cavaliers,6,Toronto Raptors,28
473905,2021-12-26,2021,Final,113,105,Chicago Bulls,5,Indiana Pacers,12
473907,2021-12-26,2021,Final,100,103,LA Clippers,13,Denver Nuggets,8
473902,2021-12-26,2021,Final,144,109,San Antonio Spurs,27,Detroit Pistons,9
473910,2021-12-27,2021,Final,123,99,Charlotte Hornets,4,Houston Rockets,11
473914,2021-12-27,2021,Final,108,103,Minnesota Timberwolves,18,Boston Celtics,2
473920,2021-12-28,2021,Final,109,114,Toronto Raptors,28,Philadelphia 76ers,23
473916,2021-12-28,2021,Final,119,112,Miami Heat,16,Washington Wizards,30
473918,2021-12-28,2021,Final,117,111,Sacramento Kings,26,Oklahoma City Thunder,21
473922,2021-12-28,2021,Final,108,104,New Orleans Pelicans,19,Cleveland Cavaliers,6
473917,2021-12-28,2021,Final,86,89,Golden State Warriors,10,Denver Nuggets,8
473923,2021-12-28,2021,Final,123,132,Houston Rockets,11,Los Angeles Lakers,14
473919,2021-12-28,2021,Final,110,127,Orlando Magic,22,Milwaukee Bucks,17
473921,2021-12-28,2021,Final,88,96,Minnesota Timberwolves,18,New York Knicks,20
473927,2021-12-29,2021,Final,105,120,Portland Trail Blazers,25,Utah Jazz,29
473928,2021-12-29,2021,Final,131,117,Chicago Bulls,5,Atlanta Hawks,1
473924,2021-12-29,2021,Final,108,116,Indiana Pacers,12,Charlotte Hornets,4
473925,2021-12-29,2021,Final,85,94,Detroit Pistons,9,New York Knicks,20
473932,2021-12-29,2021,Final,95,94,Sacramento Kings,26,Dallas Mavericks,7
473929,2021-12-29,2021,Final,115,97,Phoenix Suns,24,Oklahoma City Thunder,21
473930,2021-12-29,2021,Final,95,112,San Antonio Spurs,27,Miami Heat,16
473931,2021-12-29,2021,Final,104,99,Memphis Grizzlies,15,Los Angeles Lakers,14
473926,2021-12-29,2021,Final,82,91,Boston Celtics,2,LA Clippers,13
473936,2021-12-30,2021,Final,110,93,Washington Wizards,30,Cleveland Cavaliers,6
473935,2021-12-30,2021,Final,131,124,Denver Nuggets,8,Golden State Warriors,10
473934,2021-12-30,2021,Final,118,136,Orlando Magic,22,Milwaukee Bucks,17
473933,2021-12-30,2021,Final,102,110,Brooklyn Nets,3,Philadelphia 76ers,23
473940,2021-12-31,2021,Final,110,120,Houston Rockets,11,Miami Heat,16
473946,2021-12-31,2021,Final,139,106,Los Angeles Lakers,14,Portland Trail Blazers,25
473942,2021-12-31,2021,Final,106,108,Indiana Pacers,12,Chicago Bulls,5
473943,2021-12-31,2021,Final,118,105,Memphis Grizzlies,15,San Antonio Spurs,27
473944,2021-12-31,2021,Final,116,108,Toronto Raptors,28,LA Clippers,13
473938,2021-12-31,2021,Final,120,108,Utah Jazz,29,Minnesota Timberwolves,18
473945,2021-12-31,2021,Final,95,80,Oklahoma City Thunder,21,New York Knicks,20
473941,2021-12-31,2021,Final,123,108,Boston Celtics,2,Phoenix Suns,24
473937,2021-12-31,2021,Final,118,121,Cleveland Cavaliers,6,Atlanta Hawks,1
473939,2021-12-31,2021,Final,96,112,Sacramento Kings,26,Dallas Mavericks,7
473949,2022-01-01,2021,Final,116,120,Brooklyn Nets,3,LA Clippers,13
473950,2022-01-01,2021,Final,119,120,Washington Wizards,30,Chicago Bulls,5
473952,2022-01-01,2021,Final,116,123,Utah Jazz,29,Golden State Warriors,10
473948,2022-01-01,2021,Final,136,113,Milwaukee Bucks,17,New Orleans Pelicans,19
473951,2022-01-01,2021,Final,111,124,Houston Rockets,11,Denver Nuggets,8
473947,2022-01-01,2021,Final,117,116,Detroit Pistons,9,San Antonio Spurs,27
473958,2022-01-02,2021,Final,108,103,Los Angeles Lakers,14,Minnesota Timberwolves,18
473954,2022-01-02,2021,Final,86,95,Oklahoma City Thunder,21,Dallas Mavericks,7
473955,2022-01-02,2021,Final,120,105,Toronto Raptors,28,New York Knicks,20
473953,2022-01-02,2021,Final,116,111,Boston Celtics,2,Orlando Magic,22
473957,2022-01-02,2021,Final,115,113,Sacramento Kings,26,Miami Heat,16
473959,2022-01-02,2021,Final,108,104,Cleveland Cavaliers,6,Indiana Pacers,12
473956,2022-01-02,2021,Final,99,133,Charlotte Hornets,4,Phoenix Suns,24
473961,2022-01-03,2021,Final,103,89,Dallas Mavericks,7,Denver Nuggets,8
473963,2022-01-03,2021,Final,133,113,Philadelphia 76ers,23,Houston Rockets,11
473967,2022-01-03,2021,Final,106,115,Milwaukee Bucks,17,Detroit Pistons,9
473968,2022-01-03,2021,Final,136,131,Portland Trail Blazers,25,Atlanta Hawks,1
473969,2022-01-03,2021,Final,104,122,LA Clippers,13,Minnesota Timberwolves,18
473966,2022-01-03,2021,Final,124,121,Washington Wizards,30,Charlotte Hornets,4
473962,2022-01-03,2021,Final,104,118,Brooklyn Nets,3,Memphis Grizzlies,15
473960,2022-01-03,2021,Final,104,115,New Orleans Pelicans,19,Utah Jazz,29
473965,2022-01-03,2021,Final,102,98,Chicago Bulls,5,Orlando Magic,22
473964,2022-01-03,2021,Final,115,108,Golden State Warriors,10,Miami Heat,16
473974,2022-01-04,2021,Final,104,94,New York Knicks,20,Indiana Pacers,12
473971,2022-01-04,2021,Final,129,104,Toronto Raptors,28,San Antonio Spurs,27
473973,2022-01-04,2021,Final,122,114,Los Angeles Lakers,14,Sacramento Kings,26
473970,2022-01-04,2021,Final,106,110,Cleveland Cavaliers,6,Memphis Grizzlies,15
473972,2022-01-04,2021,Final,110,123,New Orleans Pelicans,19,Phoenix Suns,24
473979,2022-01-05,2021,Final,98,90,Minnesota Timberwolves,18,Oklahoma City Thunder,21
473985,2022-01-05,2021,Final,102,108,Sacramento Kings,26,Atlanta Hawks,1
473980,2022-01-05,2021,Final,99,82,Dallas Mavericks,7,Golden State Warriors,10
473977,2022-01-05,2021,Final,106,116,Orlando Magic,22,Philadelphia 76ers,23
473976,2022-01-05,2021,Final,140,111,Charlotte Hornets,4,Detroit Pistons,9
473981,2022-01-05,2021,Final,97,99,Boston Celtics,2,San Antonio Spurs,27
473975,2022-01-05,2021,Final,121,129,Indiana Pacers,12,Brooklyn Nets,3
473978,2022-01-05,2021,Final,111,114,Washington Wizards,30,Houston Rockets,11
473982,2022-01-05,2021,Final,111,117,Milwaukee Bucks,17,Toronto Raptors,28
473984,2022-01-05,2021,Final,109,115,Denver Nuggets,8,Utah Jazz,29
473983,2022-01-05,2021,Final,109,115,Portland Trail Blazers,25,Miami Heat,16
473986,2022-01-06,2021,Final,108,105,New York Knicks,20,Boston Celtics,2
473989,2022-01-06,2021,Final,101,96,New Orleans Pelicans,19,Golden State Warriors,10
473988,2022-01-06,2021,Final,118,88,Memphis Grizzlies,15,Detroit Pistons,9
473987,2022-01-06,2021,Final,106,89,Phoenix Suns,24,LA Clippers,13
473998,2022-01-07,2021,Final,106,130,Houston Rockets,11,Dallas Mavericks,7
473996,2022-01-07,2021,Final,121,111,Denver Nuggets,8,Sacramento Kings,26
473995,2022-01-07,2021,Final,101,114,Portland Trail Blazers,25,Cleveland Cavaliers,6
473992,2022-01-07,2021,Final,119,100,Philadelphia 76ers,23,San Antonio Spurs,27
473990,2022-01-07,2021,Final,130,122,Chicago Bulls,5,Washington Wizards,30
473991,2022-01-07,2021,Final,109,121,Brooklyn Nets,3,Milwaukee Bucks,17
473994,2022-01-07,2021,Final,105,135,Oklahoma City Thunder,21,Minnesota Timberwolves,18
473993,2022-01-07,2021,Final,122,108,Toronto Raptors,28,Utah Jazz,29
473997,2022-01-07,2021,Final,134,118,Los Angeles Lakers,14,Atlanta Hawks,1
474002,2022-01-08,2021,Final,99,75,Boston Celtics,2,New York Knicks,20
474000,2022-01-08,2021,Final,100,123,Phoenix Suns,24,Miami Heat,16
473999,2022-01-08,2021,Final,108,123,LA Clippers,13,Memphis Grizzlies,15
474004,2022-01-08,2021,Final,114,106,Charlotte Hornets,4,Milwaukee Bucks,17
474003,2022-01-08,2021,Final,125,113,Indiana Pacers,12,Utah Jazz,29
474001,2022-01-08,2021,Final,97,92,Detroit Pistons,9,Orlando Magic,22
474012,2022-01-09,2021,Final,121,119,Brooklyn Nets,3,San Antonio Spurs,27
474011,2022-01-09,2021,Final,103,88,Portland Trail Blazers,25,Sacramento Kings,26
474006,2022-01-09,2021,Final,105,101,Toronto Raptors,28,New Orleans Pelicans,19
474007,2022-01-09,2021,Final,100,102,Orlando Magic,22,Washington Wizards,30
474010,2022-01-09,2021,Final,96,82,Golden State Warriors,10,Cleveland Cavaliers,6
474013,2022-01-09,2021,Final,119,127,Los Angeles Lakers,14,Memphis Grizzlies,15
474005,2022-01-09,2021,Final,95,99,Oklahoma City Thunder,21,Denver Nuggets,8
474014,2022-01-09,2021,Final,113,99,Dallas Mavericks,7,Chicago Bulls,5
474008,2022-01-09,2021,Final,123,141,Houston Rockets,11,Minnesota Timberwolves,18
474009,2022-01-09,2021,Final,106,93,LA Clippers,13,Atlanta Hawks,1
474015,2022-01-10,2021,Final,126,116,Detroit Pistons,9,Utah Jazz,29
474016,2022-01-10,2021,Final,101,98,Boston Celtics,2,Indiana Pacers,12
474019,2022-01-10,2021,Final,108,109,Sacramento Kings,26,Cleveland Cavaliers,6
474017,2022-01-10,2021,Final,103,99,Charlotte Hornets,4,Milwaukee Bucks,17
474018,2022-01-10,2021,Final,111,96,New York Knicks,20,San Antonio Spurs,27
474022,2022-01-11,2021,Final,128,125,New Orleans Pelicans,19,Minnesota Timberwolves,18
474020,2022-01-11,2021,Final,87,85,LA Clippers,13,Denver Nuggets,8
474021,2022-01-11,2021,Final,116,108,Memphis Grizzlies,15,Golden State Warriors,10
474024,2022-01-11,2021,Final,122,118,Washington Wizards,30,Oklahoma City Thunder,21
474023,2022-01-11,2021,Final,95,99,Toronto Raptors,28,Phoenix Suns,24
474028,2022-01-12,2021,Final,108,135,Detroit Pistons,9,Phoenix Suns,24
474027,2022-01-12,2021,Final,124,128,San Antonio Spurs,27,Houston Rockets,11
474030,2022-01-12,2021,Final,98,109,Philadelphia 76ers,23,Charlotte Hornets,4
474026,2022-01-12,2021,Final,91,111,Utah Jazz,29,Cleveland Cavaliers,6
474025,2022-01-12,2021,Final,91,115,Atlanta Hawks,1,Miami Heat,16
474034,2022-01-12,2021,Final,125,116,Sacramento Kings,26,Los Angeles Lakers,14
474032,2022-01-12,2021,Final,100,119,Indiana Pacers,12,Boston Celtics,2
474031,2022-01-12,2021,Final,112,106,Washington Wizards,30,Orlando Magic,22
474033,2022-01-12,2021,Final,108,85,New York Knicks,20,Dallas Mavericks,7
474029,2022-01-12,2021,Final,112,138,Chicago Bulls,5,Brooklyn Nets,3
